year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,1,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",52.00,16.00,8.15,0.90,2.94,0.00,4.01,1.00,0.00,996.00,368.00,88.00,144.00,0.00,396.00
2019,1,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",96.00,24.00,11.33,0.00,5.22,0.00,7.45,8.00,0.00,2363.00,1270.00,0.00,262.00,0.00,831.00
2019,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",780.00,287.00,62.47,2.82,148.27,0.00,73.44,32.00,3.00,24124.00,5376.00,242.00,12117.00,0.00,6389.00
2019,1,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2061.00,599.00,211.13,5.72,152.79,0.81,228.55,49.00,4.00,47343.00,17334.00,735.00,6104.00,29.00,23141.00
2019,1,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",22.00,2.00,0.44,0.00,0.32,0.00,1.24,1.00,0.00,144.00,15.00,0.00,11.00,0.00,118.00
2019,1,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",62.00,12.00,6.29,0.00,3.16,0.00,2.55,3.00,0.00,1014.00,529.00,0.00,162.00,0.00,323.00
2019,1,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",365.00,87.00,35.82,1.16,15.97,0.00,34.05,14.00,12.00,8037.00,2462.00,99.00,1285.00,0.00,4191.00
2019,1,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",35.00,10.00,6.90,0.00,0.15,0.00,2.95,0.00,0.00,535.00,375.00,0.00,9.00,0.00,151.00
2019,1,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",321.00,74.00,30.70,1.39,13.35,0.00,28.56,12.00,0.00,5994.00,2675.00,88.00,645.00,0.00,2586.00
2019,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3316.00,824.00,230.69,5.01,209.94,8.98,369.37,115.00,10.00,63447.00,19899.00,812.00,10293.00,539.00,31904.00
2019,1,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",310.00,60.00,17.13,1.05,17.90,0.24,23.69,11.00,0.00,2835.00,923.00,49.00,649.00,30.00,1184.00
2019,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",537.00,85.00,34.22,1.08,27.84,0.00,21.85,11.00,1.00,7579.00,3253.00,215.00,1065.00,0.00,3046.00
2019,1,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",524.00,197.00,39.31,1.87,115.45,0.00,40.37,24.00,1.00,16130.00,3118.00,244.00,8627.00,0.00,4141.00
2019,1,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",679.00,146.00,36.43,1.00,31.19,0.00,77.38,5.00,2.00,8805.00,2436.00,172.00,1122.00,0.00,5075.00
2019,1,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1673.00,444.00,141.96,6.59,122.19,0.30,172.97,46.00,3.00,32771.00,11240.00,637.00,4282.00,18.00,16594.00
2019,1,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",86.00,27.00,14.82,0.00,0.97,0.00,11.21,7.00,0.00,2763.00,1665.00,0.00,117.00,0.00,981.00
2019,1,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",129.00,29.00,11.35,1.00,11.64,0.00,5.01,3.00,0.00,1850.00,772.00,256.00,406.00,0.00,416.00
2019,1,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",82.00,12.00,4.26,0.80,2.76,0.00,4.19,0.00,2.00,599.00,137.00,72.00,76.00,0.00,314.00
2019,1,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31.00,5.00,0.61,0.13,1.00,0.00,3.26,1.00,0.00,317.00,40.00,15.00,25.00,0.00,237.00
2019,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",220.00,86.00,24.93,4.32,45.14,0.65,10.96,18.00,0.00,9613.00,3424.00,762.00,3974.00,15.00,1438.00
2019,1,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93.00,17.00,11.19,0.78,1.37,0.00,3.65,5.00,0.00,1707.00,1231.00,50.00,78.00,0.00,348.00
2019,1,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",754.00,231.00,88.38,6.19,69.09,0.77,66.57,31.00,0.00,16172.00,6339.00,652.00,2859.00,27.00,6295.00
2019,1,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",52.00,17.00,6.62,0.00,3.83,0.00,6.55,0.00,0.00,861.00,226.00,0.00,91.00,0.00,544.00
2019,1,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",237.00,62.00,30.24,0.69,11.30,0.73,19.05,12.00,0.00,5582.00,2620.00,48.00,468.00,37.00,2409.00
2019,1,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62.00,12.00,5.59,0.97,0.64,0.33,4.48,4.00,0.00,1123.00,543.00,114.00,30.00,32.00,404.00
2019,1,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",173.00,40.00,16.48,1.08,5.59,0.00,16.85,13.00,0.00,3537.00,1608.00,87.00,284.00,0.00,1558.00
2019,1,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",63.00,21.00,11.03,0.00,5.32,0.00,4.65,1.00,0.00,1275.00,666.00,0.00,244.00,0.00,365.00
2019,1,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",31.00,6.00,3.21,0.00,0.76,0.00,2.02,1.00,0.00,348.00,213.00,0.00,59.00,0.00,76.00
2019,1,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",93.00,17.00,7.51,0.00,3.22,0.00,6.27,3.00,0.00,1481.00,889.00,0.00,211.00,0.00,381.00
2019,1,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",20.00,3.00,1.64,0.00,0.29,0.00,1.08,0.00,0.00,232.00,63.00,0.00,6.00,0.00,163.00
2019,1,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",275.00,85.00,36.13,1.75,18.72,1.00,27.40,14.00,0.00,6756.00,2885.00,360.00,824.00,19.00,2668.00
2019,1,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",229.00,52.00,28.43,0.65,11.41,0.00,11.51,7.00,0.00,4049.00,2166.00,209.00,489.00,0.00,1185.00
2019,1,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",51.00,13.00,6.20,0.93,1.88,0.00,3.99,0.00,0.00,707.00,248.00,77.00,196.00,0.00,186.00
2019,1,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",117.00,28.00,14.19,1.00,6.17,0.00,6.65,7.00,0.00,2658.00,1190.00,220.00,529.00,0.00,719.00
2019,1,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",428.00,123.00,50.11,2.12,34.42,0.00,36.35,19.00,2.00,8974.00,4619.00,139.00,1140.00,0.00,3076.00
2019,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",136.00,16.00,5.65,0.68,8.71,0.00,0.96,3.00,0.00,901.00,343.00,46.00,302.00,0.00,210.00
2019,1,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",94.00,17.00,7.29,0.00,6.21,0.00,3.50,5.00,0.00,1030.00,600.00,0.00,238.00,0.00,192.00
2019,1,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",147.00,34.00,12.49,1.67,12.71,0.00,7.12,3.00,0.00,1744.00,585.00,90.00,434.00,0.00,635.00
2019,1,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",445.00,121.00,22.16,2.32,82.41,0.00,14.11,13.00,2.00,11995.00,1646.00,242.00,8462.00,0.00,1645.00
2019,1,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",101.00,16.00,6.63,0.00,4.32,0.00,5.04,2.00,5.00,778.00,392.00,0.00,153.00,0.00,233.00
2019,1,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",852.00,224.00,101.41,1.86,44.32,1.22,75.18,15.00,2.00,17200.00,7533.00,148.00,2344.00,50.00,7125.00
2019,1,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",230.00,47.00,22.78,0.10,9.95,0.00,14.16,2.00,0.00,2599.00,1160.00,29.00,321.00,0.00,1089.00
2019,1,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",89.00,12.00,4.36,0.00,1.15,0.00,6.49,1.00,2.00,544.00,264.00,0.00,33.00,0.00,247.00
2019,1,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",83.00,12.00,3.48,0.00,7.91,0.00,0.60,4.00,1.00,589.00,263.00,0.00,293.00,0.00,33.00
2019,1,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",62.00,17.00,5.75,0.00,0.57,0.00,10.69,1.00,0.00,1780.00,830.00,0.00,47.00,0.00,903.00
2019,1,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",7.00,3.00,1.83,0.00,0.14,0.16,0.87,0.00,0.00,156.00,84.00,0.00,8.00,5.00,59.00
2019,1,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",62.00,24.00,12.88,1.00,1.61,0.39,8.11,2.00,0.00,2647.00,1502.00,25.00,107.00,63.00,950.00
2019,1,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",147.00,50.00,24.91,1.19,6.08,0.18,17.64,9.00,2.00,4140.00,2095.00,174.00,176.00,15.00,1680.00
2019,1,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",464.00,141.00,58.37,1.53,41.88,0.19,39.03,18.00,1.00,11314.00,5473.00,268.00,1856.00,5.00,3712.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",ALB,"Albany, NY: Albany International",137.00,60.00,20.15,0.52,7.59,0.00,31.74,14.00,0.00,7395.00,2596.00,28.00,481.00,0.00,4290.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",AVL,"Asheville, NC: Asheville Regional",28.00,11.00,4.45,1.50,0.93,0.00,4.12,2.00,1.00,956.00,423.00,144.00,52.00,0.00,337.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",BGR,"Bangor, ME: Bangor International",15.00,4.00,2.01,0.00,0.85,0.00,1.14,1.00,0.00,157.00,69.00,0.00,19.00,0.00,69.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",BNA,"Nashville, TN: Nashville International",30.00,7.00,1.42,0.02,2.00,0.00,3.55,2.00,0.00,406.00,38.00,4.00,56.00,0.00,308.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",BTV,"Burlington, VT: Burlington International",67.00,15.00,4.40,1.00,4.84,0.00,4.76,5.00,0.00,1140.00,236.00,185.00,292.00,0.00,427.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",BUF,"Buffalo, NY: Buffalo Niagara International",149.00,65.00,19.54,4.49,11.15,0.00,29.82,20.00,2.00,6271.00,1997.00,400.00,607.00,0.00,3267.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",CHO,"Charlottesville, VA: Charlottesville Albemarle",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",CHS,"Charleston, SC: Charleston AFB/International",83.00,32.00,10.11,1.31,6.88,0.00,13.70,4.00,0.00,2822.00,803.00,43.00,279.00,0.00,1697.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",CLE,"Cleveland, OH: Cleveland-Hopkins International",58.00,19.00,7.21,0.00,5.47,0.00,6.33,2.00,0.00,1433.00,500.00,0.00,189.00,0.00,744.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",CMH,"Columbus, OH: John Glenn Columbus International",62.00,23.00,8.45,0.01,5.84,0.00,8.70,4.00,0.00,1699.00,583.00,3.00,224.00,0.00,889.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",CRW,"Charleston/Dunbar, WV: Yeager",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",53.00,27.00,5.83,1.00,6.11,0.00,14.05,4.00,0.00,2226.00,355.00,118.00,241.00,0.00,1512.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",DAY,"Dayton, OH: James M Cox/Dayton International",4.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,44.00,29.00,0.00,15.00,0.00,0.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",ELM,"Elmira/Corning, NY: Elmira/Corning Regional",59.00,32.00,8.81,0.21,5.14,0.00,17.85,6.00,0.00,2730.00,872.00,18.00,235.00,0.00,1605.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",EWR,"Newark, NJ: Newark Liberty International",1713.00,759.00,78.05,14.13,430.18,0.00,236.65,145.00,7.00,79198.00,9207.00,3466.00,35583.00,0.00,30942.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",GRR,"Grand Rapids, MI: Gerald R. Ford International",28.00,9.00,4.71,1.00,1.90,0.00,1.39,2.00,0.00,908.00,645.00,35.00,101.00,0.00,127.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",GSO,"Greensboro/High Point, NC: Piedmont Triad International",57.00,17.00,5.21,0.03,3.29,0.00,8.48,7.00,0.00,1392.00,311.00,3.00,112.00,0.00,966.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",GSP,"Greer, SC: Greenville-Spartanburg International",73.00,32.00,8.47,0.00,6.62,0.00,16.91,3.00,0.00,2327.00,688.00,0.00,327.00,0.00,1312.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",IAD,"Washington, DC: Washington Dulles International",515.00,164.00,48.68,9.77,32.01,0.00,73.54,31.00,0.00,13370.00,3503.00,1240.00,1221.00,0.00,7406.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",IND,"Indianapolis, IN: Indianapolis International",53.00,19.00,8.00,0.00,5.84,0.00,5.16,2.00,0.00,1383.00,675.00,0.00,208.00,0.00,500.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",56.00,13.00,5.79,1.27,3.20,0.00,2.74,6.00,0.00,1033.00,305.00,190.00,203.00,0.00,335.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",JAX,"Jacksonville, FL: Jacksonville International",73.00,36.00,12.79,0.00,17.53,0.00,5.68,1.00,2.00,2049.00,845.00,0.00,467.00,0.00,737.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",LEX,"Lexington, KY: Blue Grass",14.00,5.00,1.77,0.00,1.15,0.00,2.08,3.00,0.00,337.00,197.00,0.00,32.00,0.00,108.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",MDT,"Harrisburg, PA: Harrisburg International",6.00,1.00,0.05,0.00,0.00,0.00,0.95,0.00,0.00,177.00,9.00,0.00,0.00,0.00,168.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",MEM,"Memphis, TN: Memphis International",58.00,25.00,8.61,0.00,4.39,0.00,11.99,4.00,0.00,3741.00,1490.00,0.00,236.00,0.00,2015.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",MHT,"Manchester, NH: Manchester-Boston Regional",58.00,29.00,5.21,1.03,3.13,0.00,19.63,2.00,1.00,2519.00,384.00,495.00,143.00,0.00,1497.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",MKE,"Milwaukee, WI: General Mitchell International",42.00,15.00,3.27,0.00,5.01,0.00,6.72,3.00,1.00,887.00,160.00,0.00,231.00,0.00,496.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",MSN,"Madison, WI: Dane County Regional-Truax Field",48.00,17.00,2.72,1.16,5.84,0.00,7.28,4.00,1.00,1842.00,197.00,833.00,177.00,0.00,635.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",ORF,"Norfolk, VA: Norfolk International",67.00,33.00,11.44,0.98,8.31,0.00,12.27,6.00,0.00,2866.00,557.00,781.00,335.00,0.00,1193.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",PHL,"Philadelphia, PA: Philadelphia International",5.00,2.00,0.11,0.00,0.14,0.00,1.75,0.00,0.00,253.00,15.00,0.00,8.00,0.00,230.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",PQI,"Presque Isle/Houlton, ME: Presque Isle International",54.00,19.00,4.07,0.00,10.58,0.00,4.35,10.00,1.00,1081.00,291.00,0.00,391.00,0.00,399.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",PVD,"Providence, RI: Theodore Francis Green State",30.00,4.00,1.05,0.00,0.53,0.00,2.42,2.00,0.00,139.00,19.00,0.00,12.00,0.00,108.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",PWM,"Portland, ME: Portland International Jetport",119.00,39.00,8.29,2.31,5.95,0.00,22.44,11.00,0.00,4175.00,539.00,694.00,328.00,0.00,2614.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",RIC,"Richmond, VA: Richmond International",97.00,27.00,7.50,0.08,10.92,0.00,8.50,6.00,1.00,1852.00,447.00,4.00,410.00,0.00,991.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",ROC,"Rochester, NY: Greater Rochester International",71.00,31.00,13.55,0.00,3.10,0.00,14.36,6.00,0.00,3117.00,1212.00,0.00,186.00,0.00,1719.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",SAV,"Savannah, GA: Savannah/Hilton Head International",31.00,17.00,3.49,0.49,3.70,0.00,9.32,2.00,1.00,1744.00,879.00,21.00,184.00,0.00,660.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",SBN,"South Bend, IN: South Bend International",5.00,3.00,0.12,0.00,1.17,0.00,1.71,0.00,0.00,131.00,6.00,0.00,36.00,0.00,89.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",SCE,"State College, PA: University Park",4.00,2.00,0.00,0.85,0.15,0.00,1.00,0.00,0.00,216.00,0.00,28.00,5.00,0.00,183.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",SDF,"Louisville, KY: Louisville Muhammad Ali International",28.00,15.00,2.89,1.08,5.75,0.00,5.28,0.00,0.00,1149.00,181.00,108.00,220.00,0.00,640.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",STL,"St. Louis, MO: St Louis Lambert International",90.00,32.00,12.39,1.00,7.11,0.00,11.50,5.00,0.00,2159.00,713.00,84.00,239.00,0.00,1123.00
2019,1,C5,"Commutair Aka Champlain Enterprises, Inc.",SYR,"Syracuse, NY: Syracuse Hancock International",61.00,21.00,5.32,0.25,5.66,0.00,9.77,6.00,0.00,1982.00,434.00,14.00,213.00,0.00,1321.00
2019,1,CP,Compass Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",170.00,35.00,10.01,0.98,7.70,0.00,16.30,0.00,0.00,2747.00,586.00,77.00,293.00,0.00,1791.00
2019,1,CP,Compass Airlines,AUS,"Austin, TX: Austin - Bergstrom International",7.00,2.00,1.48,0.00,0.03,0.00,0.49,0.00,0.00,96.00,62.00,0.00,2.00,0.00,32.00
2019,1,CP,Compass Airlines,BIL,"Billings, MT: Billings Logan International",26.00,6.00,0.80,0.25,1.08,0.75,3.12,0.00,0.00,379.00,28.00,29.00,31.00,89.00,202.00
2019,1,CP,Compass Airlines,BOI,"Boise, ID: Boise Air Terminal",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,CP,Compass Airlines,BUR,"Burbank, CA: Bob Hope",8.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,38.00
2019,1,CP,Compass Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00
2019,1,CP,Compass Airlines,DEN,"Denver, CO: Denver International",62.00,13.00,0.78,0.00,6.60,0.00,5.62,0.00,0.00,635.00,63.00,0.00,217.00,0.00,355.00
2019,1,CP,Compass Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",48.00,15.00,12.47,0.00,0.77,0.00,1.76,2.00,1.00,2307.00,1892.00,0.00,49.00,0.00,366.00
2019,1,CP,Compass Airlines,ELP,"El Paso, TX: El Paso International",58.00,7.00,1.90,0.00,2.04,0.00,3.06,0.00,0.00,246.00,80.00,0.00,56.00,0.00,110.00
2019,1,CP,Compass Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",134.00,20.00,7.28,2.30,4.32,0.00,6.10,0.00,0.00,1595.00,599.00,210.00,148.00,0.00,638.00
2019,1,CP,Compass Airlines,FAI,"Fairbanks, AK: Fairbanks International",27.00,4.00,2.94,0.00,0.00,0.00,1.06,0.00,0.00,291.00,253.00,0.00,0.00,0.00,38.00
2019,1,CP,Compass Airlines,FAT,"Fresno, CA: Fresno Yosemite International",29.00,9.00,2.92,0.00,2.42,0.00,3.66,0.00,0.00,370.00,89.00,0.00,88.00,0.00,193.00
2019,1,CP,Compass Airlines,FCA,"Kalispell, MT: Glacier Park International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,CP,Compass Airlines,GEG,"Spokane, WA: Spokane International",178.00,39.00,9.34,2.27,5.97,0.00,21.43,0.00,2.00,3516.00,1300.00,151.00,281.00,0.00,1784.00
2019,1,CP,Compass Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",34.00,6.00,0.74,0.00,1.52,0.00,3.74,1.00,0.00,286.00,30.00,0.00,46.00,0.00,210.00
2019,1,CP,Compass Airlines,LAS,"Las Vegas, NV: McCarran International",306.00,73.00,18.94,0.95,22.00,0.00,31.10,3.00,0.00,5941.00,2265.00,163.00,845.00,0.00,2668.00
2019,1,CP,Compass Airlines,LAX,"Los Angeles, CA: Los Angeles International",2304.00,518.00,66.24,3.68,230.09,0.76,217.23,36.00,1.00,40882.00,8389.00,387.00,9680.00,39.00,22387.00
2019,1,CP,Compass Airlines,LGB,"Long Beach, CA: Long Beach Airport",56.00,4.00,2.06,0.00,0.09,0.00,1.86,0.00,0.00,234.00,107.00,0.00,2.00,0.00,125.00
2019,1,CP,Compass Airlines,MCI,"Kansas City, MO: Kansas City International",23.00,11.00,5.54,0.00,1.87,0.00,3.58,0.00,1.00,634.00,345.00,0.00,82.00,0.00,207.00
2019,1,CP,Compass Airlines,MFR,"Medford, OR: Rogue Valley International - Medford",104.00,23.00,8.23,2.87,5.62,0.00,6.29,0.00,0.00,1642.00,799.00,194.00,183.00,0.00,466.00
2019,1,CP,Compass Airlines,MKE,"Milwaukee, WI: General Mitchell International",21.00,4.00,2.94,0.00,0.00,0.00,1.06,1.00,0.00,316.00,267.00,0.00,0.00,0.00,49.00
2019,1,CP,Compass Airlines,MSO,"Missoula, MT: Missoula International",22.00,5.00,0.48,0.00,0.00,0.00,4.52,0.00,1.00,199.00,12.00,0.00,0.00,0.00,187.00
2019,1,CP,Compass Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",5.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,135.00,0.00,0.00
2019,1,CP,Compass Airlines,OAK,"Oakland, CA: Metropolitan Oakland International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,264.00,263.00,0.00,0.00,0.00,1.00
2019,1,CP,Compass Airlines,OKC,"Oklahoma City, OK: Will Rogers World",67.00,10.00,0.56,0.00,1.37,0.00,8.07,0.00,1.00,872.00,29.00,0.00,57.00,0.00,786.00
2019,1,CP,Compass Airlines,OMA,"Omaha, NE: Eppley Airfield",62.00,19.00,3.09,0.05,9.76,0.00,6.10,1.00,1.00,1134.00,184.00,20.00,258.00,0.00,672.00
2019,1,CP,Compass Airlines,PDX,"Portland, OR: Portland International",263.00,51.00,14.93,1.00,12.63,0.00,22.44,0.00,0.00,3436.00,1011.00,55.00,395.00,0.00,1975.00
2019,1,CP,Compass Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",209.00,54.00,22.37,0.21,5.41,0.00,26.01,1.00,0.00,5447.00,2265.00,13.00,306.00,0.00,2863.00
2019,1,CP,Compass Airlines,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",118.00,20.00,6.79,0.99,2.95,0.00,9.27,0.00,0.00,2249.00,838.00,703.00,89.00,0.00,619.00
2019,1,CP,Compass Airlines,RDM,"Bend/Redmond, OR: Roberts Field",91.00,13.00,3.12,2.55,2.30,0.00,5.03,3.00,3.00,2672.00,106.00,1843.00,87.00,0.00,636.00
2019,1,CP,Compass Airlines,RNO,"Reno, NV: Reno/Tahoe International",113.00,10.00,1.31,0.00,2.94,0.00,5.75,0.00,0.00,526.00,36.00,0.00,115.00,0.00,375.00
2019,1,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",300.00,80.00,15.20,0.18,23.44,0.00,41.18,4.00,0.00,5599.00,1353.00,14.00,1031.00,0.00,3201.00
2019,1,CP,Compass Airlines,SAT,"San Antonio, TX: San Antonio International",82.00,20.00,6.93,1.45,2.56,0.00,9.07,0.00,0.00,1370.00,468.00,76.00,117.00,0.00,709.00
2019,1,CP,Compass Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",1229.00,226.00,52.58,7.75,50.09,0.00,115.59,10.00,3.00,21861.00,7157.00,863.00,1931.00,0.00,11910.00
2019,1,CP,Compass Airlines,SFO,"San Francisco, CA: San Francisco International",321.00,96.00,13.98,0.00,49.59,0.00,32.43,15.00,3.00,8438.00,1882.00,0.00,3783.00,0.00,2773.00
2019,1,CP,Compass Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",618.00,130.00,41.46,0.83,38.29,0.77,48.65,3.00,0.00,8860.00,3418.00,52.00,1352.00,26.00,4012.00
2019,1,CP,Compass Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",575.00,104.00,26.32,2.33,27.02,0.00,48.33,3.00,0.00,8654.00,2435.00,431.00,956.00,0.00,4832.00
2019,1,CP,Compass Airlines,SMF,"Sacramento, CA: Sacramento International",325.00,62.00,18.75,2.69,11.16,0.00,29.41,6.00,6.00,5183.00,1993.00,320.00,558.00,0.00,2312.00
2019,1,CP,Compass Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",108.00,14.00,3.71,2.00,3.43,0.00,4.86,0.00,0.00,805.00,361.00,139.00,82.00,0.00,223.00
